run_id,episode,reward,epsilon,alpha,gamma
c35f1a72-de64-436f-bd0d-db8ede14549f,220,981,0.3302941218954743,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,221,945,0.32864265128599696,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,222,837,0.326999438029567,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,223,891,0.3253644408394192,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,224,884,0.3237376186352221,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,225,976,0.322118930542046,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,226,966,0.32050833588933575,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,227,795,0.31890579420988907,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,228,1065,0.3173112652388396,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,229,1105,0.3157247089126454,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,230,937,0.3141460853680822,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,231,948,0.3125753549412418,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,232,885,0.31101247816653554,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,233,1052,0.30945741577570285,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,234,1100,0.3079101286968243,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,235,1039,0.3063705780533402,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,236,976,0.30483872516307353,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,237,1062,0.3033145315372582,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,238,998,0.3017979588795719,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,239,1004,0.30028896908517405,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,240,1038,0.2987875242397482,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,241,1070,0.29729358661854943,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,242,1144,0.29580711868545667,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,243,938,0.2943280830920294,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,244,1006,0.29285644267656924,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,245,981,0.2913921604631864,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,246,1052,0.28993519966087045,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,247,959,0.2884855236625661,0.1,0.95
c35f1a72-de64-436f-bd0d-db8ede14549f,248,924,0.28704309604425327,0.1,0.95
