run_id,episode,reward,epsilon,alpha,gamma
e1510a9d-7f19-4599-8631-7a6773e68b8d,117,773,0.30545902592830454,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,118,1124,0.3024044356690215,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,119,1197,0.29938039131233124,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,120,1328,0.2963865873992079,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,121,1287,0.29342272152521587,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,122,1241,0.2904884943099637,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,123,1178,0.28758360936686406,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,124,1149,0.2847077732731954,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,125,1179,0.28186069554046345,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,126,1328,0.2790420885850588,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,127,1145,0.2762516676992082,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,128,1192,0.27348915102221616,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,129,1009,0.270754259511994,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,130,1224,0.26804671691687404,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,131,1211,0.2653662497477053,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,132,1267,0.2627125872502282,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,133,1319,0.2600854613777259,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,134,1169,0.2574846067639487,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,135,1217,0.2549097606963092,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,136,1285,0.2523606630893461,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,137,1138,0.24983705645845267,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,138,1310,0.24733868589386815,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,139,1169,0.24486529903492946,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,140,1370,0.24241664604458016,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,141,1246,0.23999247958413436,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,142,1220,0.23759255478829303,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,143,1219,0.2352166292404101,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,144,1261,0.232864462948006,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,145,1184,0.23053581831852593,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,146,1235,0.22823046013534068,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,147,1100,0.22594815553398728,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,148,1190,0.22368867397864742,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,149,1225,0.22145178723886094,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,150,1282,0.21923726936647234,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,151,1192,0.2170448966728076,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,152,1279,0.21487444770607952,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,153,1274,0.21272570322901874,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,154,1150,0.21059844619672854,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,155,1317,0.20849246173476127,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,156,1265,0.20640753711741366,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,157,1275,0.20434346174623952,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,158,1267,0.20230002712877712,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,159,1235,0.20027702685748935,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,160,1206,0.19827425658891445,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,161,1304,0.1962915140230253,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,162,1296,0.19432859888279505,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,163,1308,0.1923853128939671,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,164,1229,0.19046145976502743,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,165,1154,0.18855684516737714,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,166,1161,0.18667127671570335,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,167,1122,0.18480456394854633,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,168,1291,0.18295651830906087,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,169,1172,0.18112695312597027,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,170,1301,0.17931568359471056,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,171,1288,0.17752252675876345,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,172,1181,0.17574730149117582,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,173,1179,0.17398982847626407,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,174,1353,0.17224993019150142,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,175,1397,0.1705274308895864,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,176,1282,0.16882215658069055,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,177,1305,0.16713393501488363,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,178,1155,0.16546259566473479,0.2,0.99
e1510a9d-7f19-4599-8631-7a6773e68b8d,179,1368,0.16380796970808745,0.2,0.99
